Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
train_1774.conllu	8	274	34.25	5.045643153526971	0.68	0.58	0.79	0.675	8.394160583941606	14.963503649635037	4.014598540145985	3.6496350364963503	5.474452554744525	15.328467153284672	0	21.532846715328468	0.7299270072992701	0	2.5547445255474455	4.744525547445256	12.043795620437956	1.094890510948905	0	5.474452554744525	0	0.5020746887966805	8.333333333333334	0	75.0	16.666666666666668	0	0	100.0	0	26.666666666666668	6.666666666666667	13.333333333333334	53.333333333333336	0	0	0	0	100.0	0	0	0	0	11.11111111111111	22.22222222222222	66.66666666666667	0	0	100.0	0	80.0	0	10.0	10.0	0	0	25.0	0	0	75.0	2.125	75.0	2.8666666666666667	0	26.666666666666668	13.333333333333334	33.333333333333336	6.666666666666667	13.333333333333334	6.666666666666667	6.25	16.11764705882353	16.125	3.1587982832618025	34	1.0454545454545454	22	95.45454545454545	4.545454545454546	0	0	0	0.0	100.0	91.66666666666667	8.333333333333334	0.7299270072992701	1.4598540145985401	0.7299270072992701	3.6496350364963503	7.299270072992701	0.36496350364963503	2.18978102189781	0.7299270072992701	14.598540145985401	5.474452554744525	0.36496350364963503	0.36496350364963503	5.474452554744525	0.7299270072992701	0	14.233576642335766	1.094890510948905	0	0	0	0.36496350364963503	0	0	0.36496350364963503	0	0	1.4598540145985401	0	1.4598540145985401	9.489051094890511	3.6496350364963503	0.7299270072992701	0.36496350364963503	1.4598540145985401	5.109489051094891	0	0.36496350364963503	12.043795620437956	2.9197080291970803	0	0.7299270072992701	40.0	60.0	66.66666666666667	33.333333333333336	1.2857142857142858	71.42857142857143	28.571428571428573	0	0	0
train_502.conllu	49	1008	20.571428571428573	4.448195576251456	0.63	0.535	0.76	0.625	4.265873015873016	13.492063492063492	4.166666666666667	3.9682539682539684	3.5714285714285716	14.285714285714286	0.0992063492063492	16.071428571428573	1.0912698412698412	0	7.142857142857143	4.761904761904762	14.781746031746032	1.2896825396825398	0	11.011904761904763	0	0.47264260768335276	1.25	5.0	30.0	63.75	0	0	100.0	0	50.450450450450454	1.8018018018018018	26.126126126126128	21.62162162162162	0	0	1.7857142857142858	1.7857142857142858	21.428571428571427	8.928571428571429	0	66.07142857142857	0	0	9.375	90.625	0	0	93.10344827586206	6.896551724137931	72.5	0	20.0	7.5	10.344827586206897	0	13.793103448275861	0	0	75.86206896551724	2.5306122448979593	73.46938775510205	2.5945945945945947	1.8018018018018018	13.513513513513514	35.13513513513514	28.82882882882883	16.216216216216218	2.7027027027027026	1.8018018018018018	4.285714285714286	8.129032258064516	9.326530612244898	2.6432098765432097	33	1.125	48	89.58333333333333	8.333333333333334	2.0833333333333335	0	0	28.88888888888889	71.11111111111111	76.66666666666667	23.333333333333332	0.6944444444444444	1.7857142857142858	1.6865079365079365	3.9682539682539684	3.0753968253968256	0.3968253968253968	2.2817460317460316	0.1984126984126984	11.408730158730158	3.5714285714285716	0.49603174603174605	0.0992063492063492	4.365079365079365	1.4880952380952381	0.2976190476190476	13.293650793650794	0.8928571428571429	0.0992063492063492	0.0992063492063492	0	1.7857142857142858	0.0992063492063492	0	0.3968253968253968	0	0	1.1904761904761905	0.2976190476190476	3.0753968253968256	5.9523809523809526	5.555555555555555	0.0992063492063492	0.8928571428571429	4.166666666666667	5.059523809523809	0.1984126984126984	0.2976190476190476	14.781746031746032	4.861111111111111	0	1.0912698412698412	37.5	62.5	83.33333333333333	16.666666666666668	1.2	86.0	10.0	2.0	2.0	0
train_462.conllu	15	330	22.0	4.371527777777778	0.66	0.525	0.75	0.625	3.6363636363636362	15.151515151515152	3.0303030303030303	3.6363636363636362	1.5151515151515151	13.93939393939394	0	16.363636363636363	5.151515151515151	0	3.3333333333333335	14.848484848484848	12.727272727272727	0.6060606060606061	0.30303030303030304	5.757575757575758	0	0.5	0	0	58.8235294117647	41.1764705882353	0	0	100.0	0	31.57894736842105	0	10.526315789473685	57.89473684210526	0	0	0	0	0	16.666666666666668	0	83.33333333333333	8.333333333333334	0	16.666666666666668	75.0	9.090909090909092	0	90.9090909090909	0	91.66666666666667	0	0	8.333333333333334	0	0	18.181818181818183	0	0	81.81818181818181	1.4666666666666666	53.333333333333336	2.526315789473684	0	10.526315789473685	47.36842105263158	31.57894736842105	0	10.526315789473685	0	4.266666666666667	15.0	11.4	2.6849816849816848	25	1.2222222222222223	27	77.77777777777777	22.22222222222222	0	0	0	0.0	100.0	84.61538461538461	15.384615384615385	0.9090909090909091	1.2121212121212122	0.6060606060606061	2.121212121212121	3.3333333333333335	2.121212121212121	1.8181818181818181	0.6060606060606061	14.848484848484848	1.5151515151515151	0	0	2.4242424242424243	1.2121212121212122	0	13.636363636363637	0.30303030303030304	0	0	0	0.9090909090909091	0	0	0.9090909090909091	0.30303030303030304	0	4.848484848484849	0	0.9090909090909091	13.636363636363637	3.0303030303030303	0.9090909090909091	4.242424242424242	1.8181818181818181	3.3333333333333335	0.6060606060606061	0	12.727272727272727	4.545454545454546	0	0.6060606060606061	40.0	60.0	91.66666666666667	8.333333333333334	1.0909090909090908	90.9090909090909	9.090909090909092	0	0	0
train_1160.conllu	25	620	24.8	5.344827586206897	0.6	0.595	0.71	0.665	9.67741935483871	16.29032258064516	2.2580645161290325	3.5483870967741935	2.2580645161290325	16.93548387096774	0	23.225806451612904	0	0	2.2580645161290325	3.3870967741935485	11.129032258064516	1.1290322580645162	0	7.903225806451613	0	0.5226860254083484	5.714285714285714	2.857142857142857	40.0	51.42857142857143	0	0	95.23809523809524	4.761904761904762	42.857142857142854	2.0408163265306123	26.53061224489796	28.571428571428573	0	0	0	0	9.523809523809524	0	0	90.47619047619048	14.285714285714286	0	14.285714285714286	71.42857142857143	0	0	94.44444444444444	5.555555555555555	81.81818181818181	0	4.545454545454546	13.636363636363637	5.555555555555555	0	22.22222222222222	0	0	72.22222222222223	2.12	88.0	2.5306122448979593	0	18.367346938775512	36.734693877551024	22.448979591836736	20.408163265306122	0	2.0408163265306123	5.2	11.69811320754717	10.2	2.41254752851711	37	1.3404255319148937	47	68.08510638297872	29.78723404255319	2.127659574468085	0	0	5.0	95.0	83.33333333333333	16.666666666666668	0.967741935483871	1.2903225806451613	0.967741935483871	2.2580645161290325	8.387096774193548	0.6451612903225806	2.096774193548387	0.8064516129032258	15.32258064516129	2.2580645161290325	0.8064516129032258	0	2.4193548387096775	0.6451612903225806	0.16129032258064516	16.129032258064516	0.6451612903225806	0.16129032258064516	0	0	0.4838709677419355	0.16129032258064516	0	0.16129032258064516	0	0	0.967741935483871	0.16129032258064516	2.096774193548387	10.806451612903226	4.67741935483871	0.967741935483871	0	3.064516129032258	3.870967741935484	0.16129032258064516	0.4838709677419355	11.129032258064516	4.032258064516129	0	0.8064516129032258	44.89795918367347	55.10204081632653	81.48148148148148	18.51851851851852	1.08	92.0	8.0	0	0	0
train_224.conllu	5	167	33.4	5.486486486486487	0.62	0	0.71	0	2.9940119760479043	15.568862275449101	2.9940119760479043	4.790419161676646	2.395209580838323	16.766467065868262	0	16.766467065868262	1.7964071856287425	0.5988023952095808	5.389221556886228	7.18562874251497	11.377245508982035	1.1976047904191616	0	10.179640718562874	0	0.4527027027027027	5.882352941176471	17.647058823529413	58.8235294117647	17.647058823529413	0	0	85.71428571428571	14.285714285714286	41.1764705882353	0	0	58.8235294117647	0	0	0	0	14.285714285714286	0	0	85.71428571428571	0	16.666666666666668	16.666666666666668	66.66666666666667	0	0	100.0	0	62.5	0	25.0	12.5	0	0	20.0	0	0	80.0	3.4	100.0	2.588235294117647	0	23.529411764705884	23.529411764705884	29.41176470588235	17.647058823529413	5.882352941176471	0	7.6	9.823529411764707	9.6	2.4545454545454546	13	1.1666666666666667	12	83.33333333333333	16.666666666666668	0	0	0	16.666666666666668	83.33333333333333	100.0	0.0	1.7964071856287425	2.9940119760479043	0	2.9940119760479043	2.9940119760479043	0	4.191616766467066	0.5988023952095808	14.970059880239521	2.395209580838323	0.5988023952095808	0	2.9940119760479043	0	0	16.167664670658684	0.5988023952095808	0	0	0	1.1976047904191616	0	0	0	0	0	1.1976047904191616	0	2.395209580838323	8.982035928143713	5.9880239520958085	0.5988023952095808	1.1976047904191616	3.592814371257485	5.9880239520958085	0.5988023952095808	0	11.377245508982035	2.9940119760479043	0	0.5988023952095808	35.714285714285715	64.28571428571429	88.88888888888889	11.11111111111111	1.0	100.0	0	0	0	0
train_1428.conllu	40	813	20.325	4.695955369595537	0.68	0.585	0.79	0.7	7.503075030750307	12.669126691266912	6.273062730627307	3.690036900369004	3.1980319803198034	15.006150061500614	0	17.097170971709716	0.8610086100861009	0	5.289052890528906	6.888068880688807	11.808118081180812	1.845018450184502	0	7.749077490774908	0.12300123001230012	0.5160390516039052	4.3478260869565215	6.521739130434782	19.565217391304348	69.56521739130434	2.7027027027027026	0	94.5945945945946	2.7027027027027026	58.73015873015873	6.349206349206349	20.634920634920636	14.285714285714286	0	0	5.405405405405405	0	32.432432432432435	2.7027027027027026	0	59.45945945945946	0	3.4482758620689653	3.4482758620689653	93.10344827586206	14.285714285714286	0	85.71428571428571	0	93.33333333333333	0	3.3333333333333335	3.3333333333333335	10.714285714285714	0	35.714285714285715	0	0	53.57142857142857	2.0	75.0	2.8253968253968256	0	15.873015873015873	19.047619047619047	39.682539682539684	17.46031746031746	7.936507936507937	0	4.6	10.1625	8.775	2.5450516986706058	23	1.2926829268292683	41	75.60975609756098	19.51219512195122	4.878048780487805	0	0	19.444444444444443	80.55555555555556	78.72340425531915	21.27659574468085	0.7380073800738007	2.091020910209102	1.2300123001230012	5.904059040590406	6.027060270602706	0.7380073800738007	1.4760147601476015	0.12300123001230012	11.685116851168512	3.1980319803198034	0.36900369003690037	0	3.1980319803198034	2.091020910209102	0	14.022140221402214	0.984009840098401	0	0	0	1.3530135301353015	0.12300123001230012	0	0.24600246002460024	0	0	1.3530135301353015	0.24600246002460024	2.8290282902829027	7.2570725707257075	5.658056580565805	0.12300123001230012	0.8610086100861009	4.182041820418204	4.551045510455104	0	0.12300123001230012	11.808118081180812	4.920049200492005	0	0.4920049200492005	43.47826086956522	56.52173913043478	89.74358974358974	10.256410256410257	1.21875	78.125	21.875	0	0	0
train_664.conllu	9	278	30.88888888888889	4.948207171314741	0.58	0.515	0.67	0.595	9.712230215827338	16.546762589928058	2.8776978417266186	2.5179856115107913	4.676258992805756	17.985611510791365	0	21.942446043165468	0	0	1.7985611510791366	2.8776978417266186	9.712230215827338	0.7194244604316546	0	8.633093525179856	0	0.5099601593625498	15.384615384615385	0	38.46153846153846	46.15384615384615	0	0	100.0	0	33.333333333333336	8.333333333333334	37.5	20.833333333333332	0	0	0	0	12.5	0	0	87.5	0	0	14.285714285714286	85.71428571428571	50.0	0	50.0	0	85.71428571428571	0	0	14.285714285714286	16.666666666666668	0	16.666666666666668	0	0	66.66666666666667	2.888888888888889	100.0	2.875	0	16.666666666666668	29.166666666666668	29.166666666666668	8.333333333333334	8.333333333333334	8.333333333333334	6.222222222222222	10.692307692307692	12.777777777777779	2.553719008264463	26	1.3333333333333333	18	77.77777777777777	11.11111111111111	11.11111111111111	0	0	0.0	100.0	72.72727272727273	27.272727272727273	1.4388489208633093	0.3597122302158273	1.7985611510791366	2.8776978417266186	7.913669064748201	0	0.7194244604316546	1.079136690647482	14.388489208633093	4.676258992805756	0	0.3597122302158273	4.316546762589928	0.7194244604316546	0	17.985611510791365	0	0	0	0	1.079136690647482	0	0	0	0	0	0	0	2.8776978417266186	9.352517985611511	3.237410071942446	0.7194244604316546	0	4.316546762589928	5.755395683453237	0	0.3597122302158273	9.712230215827338	3.237410071942446	0	0.7194244604316546	40.90909090909091	59.09090909090909	100.0	0.0	1.3	70.0	30.0	0	0	0
train_672.conllu	13	413	31.76923076923077	4.530555555555556	0.66	0.515	0.76	0.64	2.6634382566585955	15.49636803874092	7.990314769975787	4.600484261501211	2.179176755447942	15.254237288135593	0	17.675544794188863	2.179176755447942	0	3.1476997578692494	4.842615012106537	12.832929782082324	1.694915254237288	0.24213075060532688	9.200968523002421	0	0.4861111111111111	10.714285714285714	0	60.714285714285715	28.571428571428573	0	0	100.0	0	28.94736842105263	0	26.31578947368421	44.73684210526316	0	0	0	0	45.45454545454545	0	0	54.54545454545455	13.333333333333334	20.0	6.666666666666667	60.0	7.142857142857143	0	85.71428571428571	7.142857142857143	73.6842105263158	0	21.05263157894737	5.2631578947368425	0	0	35.714285714285715	0	0	64.28571428571429	3.1538461538461537	76.92307692307692	3.1578947368421053	0	7.894736842105263	28.94736842105263	23.68421052631579	23.68421052631579	10.526315789473685	5.2631578947368425	6.230769230769231	10.073170731707316	15.0	3.0288184438040346	57	1.1578947368421053	19	84.21052631578948	15.789473684210526	0	0	0	0.0	100.0	83.33333333333333	16.666666666666668	1.694915254237288	1.4527845036319613	2.179176755447942	7.506053268765133	2.179176755447942	0.24213075060532688	1.937046004842615	1.937046004842615	13.559322033898304	2.179176755447942	0.48426150121065376	0.9685230024213075	1.694915254237288	0.7263922518159807	0	14.527845036319613	0.48426150121065376	0.24213075060532688	0	0	0.48426150121065376	0.24213075060532688	0	0.48426150121065376	0.48426150121065376	0	0.9685230024213075	0	3.6319612590799033	6.779661016949152	2.9055690072639226	1.4527845036319613	1.2106537530266344	3.1476997578692494	7.506053268765133	0	0	12.832929782082324	3.1476997578692494	0	0.7263922518159807	27.77777777777778	72.22222222222223	61.53846153846154	38.46153846153846	1.3	75.0	20.0	5.0	0	0
train_1522.conllu	10	269	26.9	4.633333333333334	0.61	0.545	0.7	0.625	4.4609665427509295	14.869888475836431	5.947955390334572	3.717472118959108	4.4609665427509295	21.189591078066915	0	18.95910780669145	0.37174721189591076	0	3.717472118959108	2.6022304832713754	10.780669144981413	0.37174721189591076	0	8.550185873605948	0	0.45416666666666666	7.142857142857143	7.142857142857143	28.571428571428573	57.142857142857146	0	0	100.0	0	43.47826086956522	4.3478260869565215	34.78260869565217	17.391304347826086	0	0	0	0	10.0	0	0	90.0	0	0	11.11111111111111	88.88888888888889	0	0	100.0	0	80.0	0	10.0	10.0	12.5	0	12.5	0	0	75.0	2.6	90.0	2.391304347826087	0	17.391304347826086	43.47826086956522	30.434782608695652	4.3478260869565215	0	4.3478260869565215	5.7	10.346153846153847	10.6	2.7043478260869565	19	1.3846153846153846	13	69.23076923076923	23.076923076923077	7.6923076923076925	0	0	8.333333333333334	91.66666666666667	71.42857142857143	28.571428571428573	0.37174721189591076	1.486988847583643	1.1152416356877324	5.947955390334572	3.717472118959108	0.7434944237918215	2.2304832713754648	0.37174721189591076	12.639405204460967	4.4609665427509295	0.7434944237918215	0	5.204460966542751	1.1152416356877324	0.37174721189591076	17.100371747211895	4.089219330855019	0	0	0	1.1152416356877324	0	0	0	0	0	0.37174721189591076	0.37174721189591076	2.2304832713754648	6.691449814126394	1.858736059479554	0.37174721189591076	0.37174721189591076	4.089219330855019	4.83271375464684	0.37174721189591076	0	10.780669144981413	3.717472118959108	0	1.1152416356877324	39.130434782608695	60.869565217391305	92.85714285714286	7.142857142857143	1.2727272727272727	72.72727272727273	27.272727272727273	0	0	0
train_841.conllu	12	377	31.416666666666668	4.834808259587021	0.64	0.595	0.77	0.675	8.222811671087532	15.384615384615385	3.713527851458886	3.9787798408488064	5.570291777188329	15.915119363395226	0	20.954907161803714	1.856763925729443	0	4.244031830238727	3.183023872679045	10.079575596816976	0.5305039787798409	0	6.36604774535809	0	0.471976401179941	0	0	52.63157894736842	47.36842105263158	0	0	100.0	0	37.5	12.5	8.333333333333334	41.666666666666664	0	0	0	0	22.22222222222222	0	0	77.77777777777777	0	46.666666666666664	13.333333333333334	40.0	0	0	100.0	0	86.66666666666667	0	0	13.333333333333334	0	0	46.15384615384615	0	0	53.84615384615385	2.5833333333333335	100.0	3.0833333333333335	0	8.333333333333334	29.166666666666668	25.0	20.833333333333332	16.666666666666668	0	5.333333333333333	12.161290322580646	13.083333333333334	2.7920489296636086	26	1.375	24	70.83333333333333	20.833333333333332	8.333333333333334	0	0	7.6923076923076925	92.3076923076923	88.23529411764706	11.764705882352942	0.26525198938992045	0.7957559681697612	0.7957559681697612	3.713527851458886	7.957559681697613	0.26525198938992045	1.3262599469496021	0.7957559681697612	15.119363395225465	5.570291777188329	0.5305039787798409	0.26525198938992045	5.039787798408488	1.856763925729443	0	13.793103448275861	2.1220159151193636	0	0	0	0.5305039787798409	0.26525198938992045	0	0	0	0	0.7957559681697612	0.26525198938992045	0.7957559681697612	9.549071618037136	3.713527851458886	0.7957559681697612	1.0610079575596818	3.183023872679045	5.305039787798409	0.26525198938992045	0	10.079575596816976	3.183023872679045	0	0	54.54545454545455	45.45454545454545	70.0	30.0	1.0	100.0	0	0	0	0
train_1027.conllu	28	609	21.75	4.833024118738405	0.71	0.59	0.83	0.715	7.22495894909688	15.763546798029557	7.22495894909688	3.61247947454844	2.4630541871921183	14.942528735632184	0	18.88341543513957	1.80623973727422	0	4.926108374384237	3.4482758620689653	11.494252873563218	0.6568144499178982	0	7.553366174055829	0	0.5009276437847866	2.7027027027027026	10.81081081081081	54.054054054054056	32.432432432432435	0	9.523809523809524	90.47619047619048	0	45.65217391304348	0	19.565217391304348	34.78260869565217	0	0	4.761904761904762	0	33.333333333333336	4.761904761904762	9.523809523809524	47.61904761904762	0	33.333333333333336	14.285714285714286	52.38095238095238	5.2631578947368425	0	94.73684210526316	0	86.36363636363636	0	4.545454545454546	9.090909090909092	0	0	63.1578947368421	0	0	36.8421052631579	1.9642857142857142	75.0	2.760869565217391	0	21.73913043478261	23.91304347826087	28.26086956521739	13.043478260869565	8.695652173913043	4.3478260869565215	4.642857142857143	11.072727272727272	10.285714285714286	2.655577299412916	26	1.2571428571428571	35	77.14285714285714	20.0	2.857142857142857	0	0	33.333333333333336	66.66666666666667	83.87096774193549	16.129032258064516	1.3136288998357963	1.477832512315271	0.9852216748768473	6.239737274220033	5.747126436781609	0.16420361247947454	1.1494252873563218	0.9852216748768473	14.285714285714286	2.4630541871921183	0.3284072249589491	0.16420361247947454	2.955665024630542	1.477832512315271	0	14.12151067323481	0.6568144499178982	0.16420361247947454	0	0	0.8210180623973727	0	0	1.1494252873563218	0	0	0.8210180623973727	0.3284072249589491	1.80623973727422	7.553366174055829	3.7766830870279144	1.3136288998357963	1.3136288998357963	2.6272577996715927	6.896551724137931	0	0.16420361247947454	11.494252873563218	4.597701149425287	0	0.6568144499178982	42.857142857142854	57.142857142857146	78.57142857142857	21.428571428571427	1.0769230769230769	92.3076923076923	7.6923076923076925	0	0	0
train_402.conllu	39	765	19.615384615384617	4.361733931240658	0.63	0.545	0.74	0.675	3.3986928104575163	13.202614379084967	6.5359477124183005	6.2745098039215685	2.6143790849673203	13.986928104575163	0.13071895424836602	15.686274509803921	0.39215686274509803	0	6.7973856209150325	3.9215686274509802	12.549019607843137	2.3529411764705883	0	12.156862745098039	0	0.476831091180867	1.5384615384615385	12.307692307692308	36.92307692307692	49.23076923076923	0	0	92.6829268292683	7.317073170731708	44.086021505376344	2.150537634408602	27.956989247311828	25.806451612903224	0	0	0	0	19.51219512195122	14.634146341463415	0	65.85365853658537	0	7.6923076923076925	7.6923076923076925	84.61538461538461	2.7777777777777777	0	91.66666666666667	5.555555555555555	75.0	0	18.75	6.25	2.7777777777777777	0	16.666666666666668	27.77777777777778	0	52.77777777777778	2.717948717948718	92.3076923076923	2.5806451612903225	1.0869565217391304	15.217391304347826	34.78260869565217	28.26086956521739	13.043478260869565	6.521739130434782	1.0869565217391304	4.051282051282051	7.216981132075472	8.64102564102564	2.5984126984126985	21	1.2222222222222223	18	77.77777777777777	22.22222222222222	0	0	0	24.390243902439025	75.60975609756098	83.33333333333333	16.666666666666668	1.0457516339869282	1.5686274509803921	1.9607843137254901	6.143790849673203	2.4836601307189543	0	3.6601307189542482	0.6535947712418301	11.241830065359476	2.6143790849673203	1.4379084967320261	0	2.6143790849673203	1.8300653594771241	0.13071895424836602	12.81045751633987	0.9150326797385621	0.26143790849673204	0.13071895424836602	0	1.9607843137254901	0	0	0.5228758169934641	0	0	0.9150326797385621	0.9150326797385621	4.183006535947713	3.9215686274509802	4.444444444444445	0.13071895424836602	0.39215686274509803	4.444444444444445	7.712418300653595	0	0.26143790849673204	12.549019607843137	5.098039215686274	0	1.0457516339869282	39.130434782608695	60.869565217391305	76.78571428571429	23.214285714285715	1.2173913043478262	80.43478260869566	17.391304347826086	2.1739130434782608	0	0
train_1279.conllu	7	284	40.57142857142857	4.907258064516129	0.62	0.525	0.69	0.595	7.042253521126761	16.197183098591548	3.8732394366197185	2.464788732394366	3.8732394366197185	14.084507042253522	0	16.901408450704224	0.352112676056338	0	7.042253521126761	3.1690140845070425	12.67605633802817	1.056338028169014	0	11.267605633802816	0	0.4838709677419355	0	0	27.77777777777778	72.22222222222223	0	0	100.0	0	40.625	6.25	37.5	15.625	0	0	0	0	38.46153846153846	0	0	61.53846153846154	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	71.42857142857143	0	0	28.571428571428573	5.0	85.71428571428571	2.6875	0	18.75	31.25	31.25	6.25	6.25	6.25	6.285714285714286	8.114285714285714	19.285714285714285	3.4771784232365146	38	1.0769230769230769	13	92.3076923076923	7.6923076923076925	0	0	0	0.0	100.0	100.0	0.0	1.408450704225352	3.1690140845070425	1.408450704225352	3.8732394366197185	6.690140845070423	0.704225352112676	1.408450704225352	0	13.028169014084508	3.8732394366197185	1.056338028169014	0	3.5211267605633805	1.056338028169014	0	13.028169014084508	0.704225352112676	0	0	0	2.464788732394366	0	0	0	0	0	0	0	4.225352112676056	5.28169014084507	4.929577464788732	0	0.352112676056338	4.225352112676056	6.338028169014085	0.352112676056338	0	12.67605633802817	2.464788732394366	0	1.7605633802816902	19.35483870967742	80.64516129032258	68.0	32.0	1.4705882352941178	64.70588235294117	23.529411764705884	11.764705882352942	0	0
train_1900.conllu	13	321	24.692307692307693	4.636690647482014	0.62	0.59	0.7	0.66	5.29595015576324	15.264797507788161	2.4922118380062304	4.049844236760125	3.115264797507788	15.88785046728972	0	20.24922118380062	1.2461059190031152	0	2.4922118380062304	5.607476635514018	13.39563862928349	1.557632398753894	0	9.345794392523365	0	0.49640287769784175	0	4.166666666666667	62.5	33.333333333333336	0	0	100.0	0	30.0	6.666666666666667	13.333333333333334	50.0	0	0	0	0	44.44444444444444	0	0	55.55555555555556	0	15.384615384615385	7.6923076923076925	76.92307692307692	0	0	100.0	0	92.3076923076923	0	0	7.6923076923076925	0	0	25.0	0	0	75.0	2.4615384615384617	76.92307692307692	2.3	3.3333333333333335	20.0	36.666666666666664	23.333333333333332	16.666666666666668	0	0	5.153846153846154	10.03125	11.846153846153847	2.6339622641509433	19	1.1304347826086956	23	86.95652173913044	13.043478260869565	0	0	0	10.0	90.0	93.75	6.25	1.557632398753894	1.2461059190031152	1.2461059190031152	2.4922118380062304	3.7383177570093458	0.9345794392523364	3.115264797507788	0.3115264797507788	13.707165109034268	3.115264797507788	0.6230529595015576	0	4.049844236760125	0.6230529595015576	0	14.641744548286605	0.9345794392523364	0	0	0	0.6230529595015576	0	0	0.6230529595015576	0	0	0.6230529595015576	0	2.4922118380062304	10.280373831775702	4.984423676012461	0	0.9345794392523364	3.115264797507788	4.361370716510903	0.9345794392523364	0	13.39563862928349	4.049844236760125	0	1.2461059190031152	35.714285714285715	64.28571428571429	83.33333333333333	16.666666666666668	1.3846153846153846	69.23076923076923	23.076923076923077	7.6923076923076925	0	0
